Fecha;Fase;Temp_suelo_est_C;GDU_acumulado;Altura_planta_m;ETo_calculada;KC_calculada;ETc_calculada;Precipitacion_Observada_mm;Riego_Recomendado_mm;Agotamiento_Raiz_Dr_mm;Percolacion_Profunda_mm
14/08/2005;Fase de Madurez (V13-R3);19,03;857,43;2,60;5,32;1,20;6,38;0,48;11,28;0,00;5,38
15/08/2005;Fase de Madurez (V13-R3);19,31;867,56;2,60;4,94;1,20;5,93;0,16;11,00;0,00;5,23
16/08/2005;Fase de Madurez (V13-R3);19,76;877,01;2,60;5,04;1,20;6,05;0,63;10,14;0,00;4,72
17/08/2005;Fase de Madurez (V13-R3);19,32;885,20;2,60;4,14;1,20;4,97;0,00;10,15;0,00;5,18
18/08/2005;Fase de Madurez (V13-R3);18,79;894,16;2,60;5,03;1,20;6,04;0,00;11,03;0,00;4,99
19/08/2005;Fase de Madurez (V13-R3);17,61;900,09;2,60;4,91;1,20;5,89;0,57;10,51;0,00;5,19
20/08/2005;Fase de Madurez (V13-R3);16,00;905,26;2,60;4,55;1,20;5,46;0,35;9,64;0,00;4,53
21/08/2005;Fase de Madurez (V13-R3);14,88;910,82;2,60;4,12;1,23;5,08;0,00;9,34;0,00;4,26
22/08/2005;Fase de Madurez (V13-R3);14,05;918,15;2,60;4,27;1,27;5,41;0,54;9,57;0,00;4,70
23/08/2005;Fase de Madurez (V13-R3);14,22;925,32;2,60;4,31;1,30;5,60;0,00;10,09;0,00;4,48
24/08/2005;Fase de Madurez (V13-R3);15,04;933,85;2,60;4,72;1,33;6,29;0,00;11,21;0,00;4,92
25/08/2005;Fase de Madurez (V13-R3);16,52;943,45;2,60;5,30;1,37;7,24;0,00;11,03;0,00;3,78
26/08/2005;Fase de Madurez (V13-R3);17,55;952,62;2,60;4,53;1,40;6,34;0,56;10,46;0,00;4,67
27/08/2005;Fase de Madurez (V13-R3);18,29;962,09;2,60;4,95;1,43;7,10;0,00;10,03;0,00;2,93
28/08/2005;Fase de Madurez (V13-R3);18,63;970,13;2,60;3,95;1,47;5,79;0,00;9,66;0,00;3,87
29/08/2005;Fase de Madurez (V13-R3);18,74;979,83;2,60;4,61;1,50;6,91;0,00;10,95;0,00;4,03
30/08/2005;Fase de Madurez (V13-R3);19,24;990,68;2,60;5,07;1,53;7,77;0,10;11,04;0,00;3,37
31/08/2005;Fase de Madurez (V13-R3);19,24;1000,31;2,60;4,67;1,57;7,32;0,03;9,91;0,00;2,62
01/09/2005;Fase de Madurez (V13-R3);18,92;1008,07;2,60;4,05;1,60;6,48;0,83;9,87;0,00;4,22
02/09/2005;Fase de Madurez (V13-R3);18,61;1017,28;2,60;4,62;1,63;7,55;0,40;10,95;0,00;3,81
03/09/2005;Fase de Madurez (V13-R3);18,11;1026,74;2,60;4,98;1,67;8,30;0,00;11,59;0,00;3,29
04/09/2005;Fase de Madurez (V13-R3);18,10;1035,67;2,60;5,16;1,70;8,77;0,72;11,05;0,00;3,00
05/09/2005;Fase de Madurez (V13-R3);17,68;1040,78;2,60;4,49;1,73;7,78;0,00;7,23;0,55;0,00
06/09/2005;Fase de Madurez (V13-R3);16,48;1045,16;2,60;3,04;1,77;5,37;0,89;7,57;0,00;2,54
07/09/2005;Fase de Madurez (V13-R3);15,29;1050,49;2,60;3,08;1,80;5,54;0,24;7,77;0,00;2,47
08/09/2005;Fase de Madurez (V13-R3);14,33;1057,09;2,60;3,86;1,83;7,08;0,17;7,38;0,00;0,47
09/09/2005;Fase de Madurez (V13-R3);14,10;1062,33;2,60;3,07;1,87;5,73;0,43;6,77;0,00;1,48
10/09/2005;Fase de Madurez (V13-R3);13,48;1065,60;2,60;2,81;1,90;5,34;0,00;4,26;1,08;0,00
11/09/2005;Fase de Madurez (V13-R3);13,12;1069,93;2,60;3,31;1,93;6,40;2,48;8,58;0,00;3,59
12/09/2005;Fase de Madurez (V13-R3);12,87;1075,40;2,60;3,19;1,97;6,27;0,23;7,52;0,00;1,48
13/09/2005;Fase de Madurez (V13-R3);12,79;1081,66;2,60;3,32;2,00;6,64;0,00;8,13;0,00;1,49
14/09/2005;Fase de Madurez (V13-R3);13,82;1089,42;2,60;3,71;2,03;7,54;0,48;8,76;0,00;1,70
15/09/2005;Fase de Madurez (V13-R3);14,91;1097,95;2,60;3,85;2,07;7,96;0,00;9,53;0,00;1,58
16/09/2005;Fase de Madurez (V13-R3);15,40;1105,15;2,60;4,36;2,10;9,16;0,53;9,25;0,00;0,62
17/09/2005;Fase de Madurez (V13-R3);14,73;1108,66;2,60;3,59;2,13;7,66;0,00;8,04;0,00;0,38
18/09/2005;Fase de Madurez (V13-R3);13,55;1113,15;2,60;3,32;2,17;7,19;0,00;7,36;0,00;0,17
19/09/2005;Fase de Madurez (V13-R3);11,70;1118,22;2,60;3,00;2,20;6,60;0,41;7,42;0,00;1,23
20/09/2005;Fase de Madurez (V13-R3);10,67;1124,65;2,60;3,36;1,12;3,76;0,00;7,98;0,00;4,21
21/09/2005;Fase de Madurez (V13-R3);11,11;1131,75;2,60;3,47;1,13;3,93;0,00;8,53;0,00;4,60
22/09/2005;Fase de Madurez (V13-R3);12,15;1139,51;2,60;3,82;1,15;4,38;0,56;8,54;0,00;4,71
23/09/2005;Fase de Madurez (V13-R3);13,62;1147,31;2,60;3,47;1,11;3,86;0,73;8,38;0,00;5,25
24/09/2005;Fase de Madurez (V13-R3);14,77;1154,81;2,60;3,67;1,12;4,10;0,00;8,39;0,00;4,29
25/09/2005;Fase de Madurez (V13-R3);14,94;1160,24;2,60;3,47;1,15;4,00;0,08;7,53;0,00;3,62
26/09/2005;Fase de Madurez (V13-R3);13,73;1165,71;2,60;2,93;1,09;3,20;0,48;6,95;0,00;4,23
27/09/2005;Fase de Madurez (V13-R3);13,08;1172,44;2,60;2,97;1,12;3,32;0,55;6,90;0,00;4,13
28/09/2005;Fase de Madurez (V13-R3);12,31;1179,20;2,60;2,88;1,08;3,10;0,00;6,59;0,00;3,49
29/09/2005;Fase de Madurez (V13-R3);12,14;1185,27;2,60;2,70;1,08;2,90;0,61;6,78;0,00;4,49
30/09/2005;Fase de Madurez (V13-R3);12,98;1192,63;2,60;3,03;1,11;3,36;0,00;7,82;0,00;4,46
01/10/2005;Fase de Madurez (V13-R3);13,12;1199,76;2,60;3,57;1,14;4,05;0,52;7,53;0,00;3,99
02/10/2005;Fase de Madurez (V13-R3);12,00;1203,59;2,60;2,77;1,12;3,11;0,00;5,83;0,00;2,73
03/10/2005;Fase de Madurez (V13-R3);10,67;1207,19;2,60;2,14;1,07;2,30;0,64;5,32;0,00;3,65
04/10/2005;Fase de Madurez (V13-R3);9,27;1211,66;2,60;2,33;1,07;2,50;0,00;5,68;0,00;3,18
05/10/2005;Fase de Madurez (V13-R3);8,22;1217,09;2,60;2,61;1,11;2,90;0,83;6,24;0,00;4,17
06/10/2005;Fase de Madurez (V13-R3);8,52;1222,88;2,60;2,63;1,11;2,93;0,00;6,30;0,00;3,37
07/10/2005;Fase de Madurez (V13-R3);9,32;1229,08;2,60;2,65;1,11;2,94;0,00;6,01;0,00;3,07
08/10/2005;Fase de Madurez (V13-R3);10,47;1235,61;2,60;2,38;1,13;2,68;0,00;4,79;0,00;2,11
09/10/2005;Fase de Madurez (V13-R3);11,81;1241,98;2,60;2,46;1,13;2,77;0,67;4,48;0,00;2,38
10/10/2005;Fase de Madurez (V13-R3);12,86;1246,69;2,60;1,45;1,04;1,51;0,16;0,00;1,35;0,00
11/10/2005;Fase Final (R4-R5);13,89;1252,44;2,60;1,49;1,06;1,58;7,14;0,00;0,00;4,21
12/10/2005;Fase Final (R4-R5);13,73;1254,81;2,60;0,98;1,04;1,02;5,36;0,01;0,00;4,36
13/10/2005;Fase Final (R4-R5);12,04;1254,81;2,60;0,87;1,08;0,94;0,73;0,00;0,21;0,00
14/10/2005;Fase Final (R4-R5);10,56;1256,64;2,60;1,53;1,05;1,60;5,55;3,49;0,00;7,23
15/10/2005;Fase Final (R4-R5);8,62;1258,24;2,60;1,22;1,02;1,24;1,01;3,65;0,00;3,43
16/10/2005;Fase Final (R4-R5);8,35;1261,74;2,60;1,85;1,06;1,96;0,00;0,00;1,96;0,00
17/10/2005;Fase Final (R4-R5);9,05;1263,21;2,60;0,90;1,01;0,91;2,25;4,85;0,00;4,22
18/10/2005;Fase Final (R4-R5);9,68;1265,81;2,60;2,04;1,10;2,24;0,70;3,38;0,00;1,84
19/10/2005;Fase Final (R4-R5);10,55;1269,25;2,60;2,00;1,10;2,19;1,48;0,00;0,71;0,00
20/10/2005;Fase Final (R4-R5);10,53;1270,02;2,60;0,68;1,01;0,69;14,36;2,54;0,00;15,50
21/10/2005;Fase Final (R4-R5);10,39;1272,36;2,60;1,21;1,04;1,26;1,55;2,42;0,00;2,70
22/10/2005;Fase Final (R4-R5);10,49;1275,53;2,60;1,87;1,09;2,03;1,06;4,01;0,00;3,04
23/10/2005;Fase Final (R4-R5);10,20;1278,86;2,60;1,73;1,05;1,82;0,01;2,95;0,00;1,14
24/10/2005;Fase Final (R4-R5);9,56;1280,70;2,60;0,97;0,99;0,96;0,00;2,53;0,00;1,57
25/10/2005;Fase Final (R4-R5);9,91;1284,33;2,60;1,20;1,01;1,22;0,27;3,77;0,00;2,83
26/10/2005;Fase Final (R4-R5);10,25;1288,87;2,60;2,05;1,08;2,21;0,21;0,00;2,00;0,00
27/10/2005;Fase Final (R4-R5);10,53;1291,67;2,60;1,47;1,07;1,58;19,79;0,00;0,00;16,21
28/10/2005;Fase Final (R4-R5);11,20;1293,04;2,60;0,86;1,04;0,90;5,95;2,21;0,00;7,27
29/10/2005;Fase Final (R4-R5);11,39;1295,85;2,60;1,41;1,12;1,58;0,00;0,00;1,58;0,00
30/10/2005;Fase Final (R4-R5);11,07;1296,79;2,60;0,74;1,03;0,76;24,98;2,47;0,00;25,10
31/10/2005;Fase Final (R4-R5);10,48;1297,93;2,60;1,08;1,05;1,14;0,14;1,53;0,00;0,53
01/11/2005;Fase Final (R4-R5);10,10;1298,88;2,60;0,78;1,05;0,82;0,70;2,16;0,00;2,04
02/11/2005;Fase Final (R4-R5);10,06;1301,12;2,60;1,46;1,13;1,65;0,82;0,00;0,83;0,00
03/11/2005;Fase Final (R4-R5);9,72;1301,90;2,60;0,72;1,03;0,74;4,33;3,11;0,00;5,88
04/11/2005;Fase Final (R4-R5);9,07;1302,07;2,60;1,46;1,11;1,62;0,76;2,83;0,00;1,97
05/11/2005;Fase Final (R4-R5);7,77;1302,84;2,60;1,02;1,05;1,07;0,00;2,07;0,00;1,00
06/11/2005;Fase Final (R4-R5);5,68;1304,08;2,60;0,97;1,02;0,99;0,00;2,13;0,00;1,13
07/11/2005;Fase Final (R4-R5);4,50;1305,68;2,60;0,90;1,02;0,92;0,66;0,00;0,26;0,00
08/11/2005;Fase Final (R4-R5);4,29;1307,02;2,60;1,33;1,07;1,43;6,62;3,69;0,00;8,61
09/11/2005;Fase Final (R4-R5);4,69;1307,30;2,60;1,69;1,16;1,96;0,00;3,60;0,00;1,64
10/11/2005;Fase Final (R4-R5);5,43;1308,53;2,60;1,48;1,13;1,67;0,00;2,89;0,00;1,22
11/11/2005;Fase Final (R4-R5);5,16;1310,40;2,60;1,07;1,06;1,13;0,00;2,11;0,00;0,98
12/11/2005;Fase Final (R4-R5);4,81;1310,40;2,60;0,97;1,07;1,03;0,51;0,49;0,04;0,00
13/11/2005;Fase Final (R4-R5);4,48;1310,40;2,60;1,23;1,14;1,40;2,38;0,00;0,00;0,95
14/11/2005;Fase Final (R4-R5);4,89;1311,61;2,60;1,23;1,09;1,34;9,17;3,30;0,00;11,13
15/11/2005;Fase Final (R4-R5);5,75;1313,01;2,60;1,69;1,17;1,98;0,00;2,59;0,00;0,61
16/11/2005;Fase Final (R4-R5);6,65;1314,88;2,60;1,49;1,10;1,64;1,01;2,62;0,00;1,99
17/11/2005;Fase Final (R4-R5);6,68;1315,65;2,60;0,84;1,03;0,87;0,13;1,43;0,00;0,69
18/11/2005;Fase Final (R4-R5);5,60;1315,65;2,60;0,61;1,01;0,62;0,00;1,80;0,00;1,18
19/11/2005;Fase Final (R4-R5);5,69;1316,22;2,60;0,99;1,09;1,08;0,46;2,42;0,00;1,80
20/11/2005;Fase Final (R4-R5);5,92;1316,87;2,60;1,16;1,10;1,27;0,00;2,44;0,00;1,17
21/11/2005;Fase Final (R4-R5);6,68;1318,00;2,60;1,01;1,07;1,08;0,46;2,51;0,00;1,89
22/11/2005;Fase Final (R4-R5);6,97;1319,91;2,60;1,23;1,07;1,32;0,00;2,41;0,00;1,09
23/11/2005;Fase Final (R4-R5);5,64;1322,01;2,60;1,10;1,10;1,21;1,07;2,30;0,00;2,17
24/11/2005;Fase Final (R4-R5);4,09;1322,01;2,60;0,96;1,09;1,04;0,00;2,08;0,00;1,03
25/11/2005;Fase Final (R4-R5);2,85;1322,01;2,60;0,90;1,12;1,01;0,01;1,80;0,00;0,80
26/11/2005;Fase Final (R4-R5);1,47;1322,01;2,60;0,71;1,11;0,78;0,18;1,65;0,00;1,04
27/11/2005;Fase Final (R4-R5);0,98;1322,01;2,60;0,77;1,08;0,84;0,21;1,26;0,00;0,64
28/11/2005;Fase Final (R4-R5);0,79;1322,01;2,60;0,54;1,02;0,55;0,36;1,56;0,00;1,37
29/11/2005;Fase Final (R4-R5);0,50;1322,01;2,60;0,86;1,08;0,92;1,84;1,66;0,00;2,57
30/11/2005;Fase Final (R4-R5);1,02;1322,01;2,60;0,80;1,06;0,85;0,32;0,00;0,53;0,00
01/12/2005;Fase Final (R4-R5);1,47;1322,01;2,60;0,59;1,08;0,64;3,09;0,00;0,00;1,93
02/12/2005;Barbecho / Sin cultivo;2,38;0,00;0,00;0,90;0,00;0,00;3,80;0,00;0,00;0,00
03/12/2005;Barbecho / Sin cultivo;3,19;0,00;0,00;1,00;0,00;0,00;0,40;0,00;0,00;0,00
04/12/2005;Barbecho / Sin cultivo;4,70;0,00;0,00;1,56;0,00;0,00;0,00;0,00;0,00;0,00
05/12/2005;Barbecho / Sin cultivo;5,03;0,00;0,00;1,04;0,00;0,00;0,00;0,00;0,00;0,00
06/12/2005;Barbecho / Sin cultivo;4,68;0,00;0,00;0,76;0,00;0,00;0,00;0,00;0,00;0,00
07/12/2005;Barbecho / Sin cultivo;4,88;0,00;0,00;0,76;0,00;0,00;0,00;0,00;0,00;0,00
08/12/2005;Barbecho / Sin cultivo;4,55;0,00;0,00;0,76;0,00;0,00;0,00;0,00;0,00;0,00
09/12/2005;Barbecho / Sin cultivo;5,07;0,00;0,00;0,94;0,00;0,00;0,20;0,00;0,00;0,00
10/12/2005;Barbecho / Sin cultivo;4,45;0,00;0,00;0,68;0,00;0,00;0,00;0,00;0,00;0,00
11/12/2005;Barbecho / Sin cultivo;3,95;0,00;0,00;1,70;0,00;0,00;0,00;0,00;0,00;0,00
12/12/2005;Barbecho / Sin cultivo;3,56;0,00;0,00;1,77;0,00;0,00;0,00;0,00;0,00;0,00
13/12/2005;Barbecho / Sin cultivo;3,18;0,00;0,00;1,21;0,00;0,00;0,00;0,00;0,00;0,00
14/12/2005;Barbecho / Sin cultivo;3,57;0,00;0,00;1,33;0,00;0,00;0,00;0,00;0,00;0,00
15/12/2005;Barbecho / Sin cultivo;2,63;0,00;0,00;0,73;0,00;0,00;0,20;0,00;0,00;0,00
16/12/2005;Barbecho / Sin cultivo;0,97;0,00;0,00;0,39;0,00;0,00;0,00;0,00;0,00;0,00
17/12/2005;Barbecho / Sin cultivo;0,82;0,00;0,00;1,12;0,00;0,00;0,20;0,00;0,00;0,00
18/12/2005;Barbecho / Sin cultivo;0,07;0,00;0,00;0,45;0,00;0,00;0,00;0,00;0,00;0,00
19/12/2005;Barbecho / Sin cultivo;-0,17;0,00;0,00;0,37;0,00;0,00;0,00;0,00;0,00;0,00
20/12/2005;Barbecho / Sin cultivo;-0,03;0,00;0,00;0,77;0,00;0,00;0,20;0,00;0,00;0,00
21/12/2005;Barbecho / Sin cultivo;-1,29;0,00;0,00;0,63;0,00;0,00;0,20;0,00;0,00;0,00
22/12/2005;Barbecho / Sin cultivo;-1,22;0,00;0,00;1,15;0,00;0,00;0,00;0,00;0,00;0,00
23/12/2005;Barbecho / Sin cultivo;-1,18;0,00;0,00;0,90;0,00;0,00;0,00;0,00;0,00;0,00
24/12/2005;Barbecho / Sin cultivo;-1,58;0,00;0,00;0,59;0,00;0,00;0,00;0,00;0,00;0,00
25/12/2005;Barbecho / Sin cultivo;-1,90;0,00;0,00;0,33;0,00;0,00;0,00;0,00;0,00;0,00
26/12/2005;Barbecho / Sin cultivo;-2,06;0,00;0,00;0,29;0,00;0,00;0,40;0,00;0,00;0,00
27/12/2005;Barbecho / Sin cultivo;-1,05;0,00;0,00;0,53;0,00;0,00;0,40;0,00;0,00;0,00
28/12/2005;Barbecho / Sin cultivo;-0,35;0,00;0,00;0,65;0,00;0,00;0,00;0,00;0,00;0,00
29/12/2005;Barbecho / Sin cultivo;1,35;0,00;0,00;0,83;0,00;0,00;1,00;0,00;0,00;0,00
30/12/2005;Barbecho / Sin cultivo;3,58;0,00;0,00;1,09;0,00;0,00;0,00;0,00;0,00;0,00
31/12/2005;Barbecho / Sin cultivo;4,22;0,00;0,00;1,07;0,00;0,00;2,00;0,00;0,00;0,00
01/01/2006;Barbecho / Sin cultivo;5,07;0,00;0,00;1,15;0,00;0,00;0,00;0,00;0,00;0,00
02/01/2006;Barbecho / Sin cultivo;4,94;0,00;0,00;1,13;0,00;0,00;0,00;0,00;0,00;0,00
03/01/2006;Barbecho / Sin cultivo;3,46;0,00;0,00;0,82;0,00;0,00;0,20;0,00;0,00;0,00
04/01/2006;Barbecho / Sin cultivo;2,63;0,00;0,00;0,83;0,00;0,00;0,00;0,00;0,00;0,00
05/01/2006;Barbecho / Sin cultivo;2,43;0,00;0,00;0,62;0,00;0,00;0,60;0,00;0,00;0,00
06/01/2006;Barbecho / Sin cultivo;2,13;0,00;0,00;0,50;0,00;0,00;2,80;0,00;0,00;0,00
07/01/2006;Barbecho / Sin cultivo;2,37;0,00;0,00;0,52;0,00;0,00;0,00;0,00;0,00;0,00
08/01/2006;Barbecho / Sin cultivo;2,69;0,00;0,00;0,46;0,00;0,00;0,00;0,00;0,00;0,00
09/01/2006;Barbecho / Sin cultivo;2,52;0,00;0,00;0,77;0,00;0,00;0,00;0,00;0,00;0,00
10/01/2006;Barbecho / Sin cultivo;1,51;0,00;0,00;0,63;0,00;0,00;0,20;0,00;0,00;0,00
11/01/2006;Barbecho / Sin cultivo;0,64;0,00;0,00;0,45;0,00;0,00;0,20;0,00;0,00;0,00
12/01/2006;Barbecho / Sin cultivo;-0,32;0,00;0,00;0,46;0,00;0,00;0,20;0,00;0,00;0,00
13/01/2006;Barbecho / Sin cultivo;-0,87;0,00;0,00;0,30;0,00;0,00;0,40;0,00;0,00;0,00
14/01/2006;Barbecho / Sin cultivo;-0,19;0,00;0,00;0,35;0,00;0,00;1,60;0,00;0,00;0,00
15/01/2006;Barbecho / Sin cultivo;-0,13;0,00;0,00;0,27;0,00;0,00;2,20;0,00;0,00;0,00
16/01/2006;Barbecho / Sin cultivo;-0,11;0,00;0,00;0,37;0,00;0,00;6,20;0,00;0,00;0,00
17/01/2006;Barbecho / Sin cultivo;0,05;0,00;0,00;0,37;0,00;0,00;2,40;0,00;0,00;0,00
18/01/2006;Barbecho / Sin cultivo;0,71;0,00;0,00;0,82;0,00;0,00;0,40;0,00;0,00;0,00
19/01/2006;Barbecho / Sin cultivo;1,42;0,00;0,00;0,67;0,00;0,00;0,20;0,00;0,00;0,00
20/01/2006;Barbecho / Sin cultivo;2,18;0,00;0,00;0,48;0,00;0,00;0,00;0,00;0,00;0,00
21/01/2006;Barbecho / Sin cultivo;2,77;0,00;0,00;0,51;0,00;0,00;0,20;0,00;0,00;0,00
22/01/2006;Barbecho / Sin cultivo;2,55;0,00;0,00;0,79;0,00;0,00;0,00;0,00;0,00;0,00
23/01/2006;Barbecho / Sin cultivo;1,94;0,00;0,00;0,61;0,00;0,00;0,00;0,00;0,00;0,00
24/01/2006;Barbecho / Sin cultivo;0,93;0,00;0,00;0,64;0,00;0,00;0,20;0,00;0,00;0,00
25/01/2006;Barbecho / Sin cultivo;0,28;0,00;0,00;0,60;0,00;0,00;0,00;0,00;0,00;0,00
26/01/2006;Barbecho / Sin cultivo;-0,74;0,00;0,00;0,63;0,00;0,00;0,20;0,00;0,00;0,00
27/01/2006;Barbecho / Sin cultivo;-1,41;0,00;0,00;1,03;0,00;0,00;0,00;0,00;0,00;0,00
28/01/2006;Barbecho / Sin cultivo;-2,09;0,00;0,00;0,73;0,00;0,00;0,00;0,00;0,00;0,00
29/01/2006;Barbecho / Sin cultivo;-2,88;0,00;0,00;0,83;0,00;0,00;1,00;0,00;0,00;0,00
30/01/2006;Barbecho / Sin cultivo;-3,12;0,00;0,00;1,08;0,00;0,00;0,00;0,00;0,00;0,00
31/01/2006;Barbecho / Sin cultivo;-2,30;0,00;0,00;0,96;0,00;0,00;0,00;0,00;0,00;0,00
01/02/2006;Barbecho / Sin cultivo;-1,14;0,00;0,00;0,81;0,00;0,00;0,20;0,00;0,00;0,00
02/02/2006;Barbecho / Sin cultivo;-0,32;0,00;0,00;0,56;0,00;0,00;0,40;0,00;0,00;0,00
03/02/2006;Barbecho / Sin cultivo;0,75;0,00;0,00;1,14;0,00;0,00;0,00;0,00;0,00;0,00
04/02/2006;Barbecho / Sin cultivo;0,49;0,00;0,00;0,98;0,00;0,00;0,20;0,00;0,00;0,00
05/02/2006;Barbecho / Sin cultivo;0,03;0,00;0,00;0,85;0,00;0,00;0,00;0,00;0,00;0,00
06/02/2006;Barbecho / Sin cultivo;0,01;0,00;0,00;1,08;0,00;0,00;0,00;0,00;0,00;0,00
07/02/2006;Barbecho / Sin cultivo;-0,19;0,00;0,00;1,19;0,00;0,00;0,00;0,00;0,00;0,00
08/02/2006;Barbecho / Sin cultivo;0,39;0,00;0,00;1,60;0,00;0,00;0,00;0,00;0,00;0,00
09/02/2006;Barbecho / Sin cultivo;1,01;0,00;0,00;1,27;0,00;0,00;0,00;0,00;0,00;0,00
10/02/2006;Barbecho / Sin cultivo;1,34;0,00;0,00;1,09;0,00;0,00;0,00;0,00;0,00;0,00
11/02/2006;Barbecho / Sin cultivo;1,89;0,00;0,00;1,26;0,00;0,00;0,00;0,00;0,00;0,00
12/02/2006;Barbecho / Sin cultivo;1,91;0,00;0,00;1,30;0,00;0,00;0,20;0,00;0,00;0,00
13/02/2006;Barbecho / Sin cultivo;2,36;0,00;0,00;1,29;0,00;0,00;0,00;0,00;0,00;0,00
14/02/2006;Barbecho / Sin cultivo;3,04;0,00;0,00;1,60;0,00;0,00;0,00;0,00;0,00;0,00
15/02/2006;Barbecho / Sin cultivo;3,42;0,00;0,00;0,96;0,00;0,00;0,80;0,00;0,00;0,00
16/02/2006;Barbecho / Sin cultivo;4,77;0,00;0,00;2,20;0,00;0,00;0,00;0,00;0,00;0,00
17/02/2006;Barbecho / Sin cultivo;5,32;0,00;0,00;1,69;0,00;0,00;3,40;0,00;0,00;0,00
18/02/2006;Barbecho / Sin cultivo;5,15;0,00;0,00;1,27;0,00;0,00;9,00;0,00;0,00;0,00
19/02/2006;Barbecho / Sin cultivo;4,38;0,00;0,00;1,40;0,00;0,00;2,00;0,00;0,00;0,00
20/02/2006;Barbecho / Sin cultivo;2,90;0,00;0,00;1,04;0,00;0,00;0,00;0,00;0,00;0,00
21/02/2006;Barbecho / Sin cultivo;1,86;0,00;0,00;1,37;0,00;0,00;0,00;0,00;0,00;0,00
22/02/2006;Barbecho / Sin cultivo;0,67;0,00;0,00;1,29;0,00;0,00;0,00;0,00;0,00;0,00
23/02/2006;Barbecho / Sin cultivo;-0,22;0,00;0,00;1,38;0,00;0,00;0,00;0,00;0,00;0,00
24/02/2006;Barbecho / Sin cultivo;-0,70;0,00;0,00;1,28;0,00;0,00;0,00;0,00;0,00;0,00
25/02/2006;Barbecho / Sin cultivo;-0,94;0,00;0,00;0,71;0,00;0,00;5,00;0,00;0,00;0,00
26/02/2006;Barbecho / Sin cultivo;-0,61;0,00;0,00;1,17;0,00;0,00;1,00;0,00;0,00;0,00
27/02/2006;Barbecho / Sin cultivo;0,08;0,00;0,00;1,56;0,00;0,00;0,00;0,00;0,00;0,00
28/02/2006;Barbecho / Sin cultivo;-0,14;0,00;0,00;1,01;0,00;0,00;0,00;0,00;0,00;0,00
01/03/2006;Barbecho / Sin cultivo;-0,22;0,00;0,00;1,56;0,00;0,00;0,20;0,00;0,00;0,00
02/03/2006;Barbecho / Sin cultivo;0,46;0,00;0,00;1,69;0,00;0,00;0,00;0,00;0,00;0,00
03/03/2006;Barbecho / Sin cultivo;1,71;0,00;0,00;2,35;0,00;0,00;0,80;0,00;0,00;0,00
04/03/2006;Barbecho / Sin cultivo;3,60;0,00;0,00;1,84;0,00;0,00;1,80;0,00;0,00;0,00
05/03/2006;Barbecho / Sin cultivo;3,92;0,00;0,00;2,02;0,00;0,00;0,00;0,00;0,00;0,00
06/03/2006;Barbecho / Sin cultivo;3,93;0,00;0,00;2,11;0,00;0,00;0,00;0,00;0,00;0,00
07/03/2006;Barbecho / Sin cultivo;4,30;0,00;0,00;2,28;0,00;0,00;0,00;0,00;0,00;0,00
08/03/2006;Barbecho / Sin cultivo;4,89;0,00;0,00;2,01;0,00;0,00;0,00;0,00;0,00;0,00
09/03/2006;Barbecho / Sin cultivo;6,16;0,00;0,00;2,33;0,00;0,00;0,00;0,00;0,00;0,00
10/03/2006;Barbecho / Sin cultivo;6,80;0,00;0,00;2,16;0,00;0,00;0,00;0,00;0,00;0,00
11/03/2006;Barbecho / Sin cultivo;7,06;0,00;0,00;2,24;0,00;0,00;0,00;0,00;0,00;0,00
12/03/2006;Barbecho / Sin cultivo;7,13;0,00;0,00;2,52;0,00;0,00;0,00;0,00;0,00;0,00
13/03/2006;Barbecho / Sin cultivo;7,55;0,00;0,00;2,24;0,00;0,00;0,00;0,00;0,00;0,00
14/03/2006;Barbecho / Sin cultivo;8,53;0,00;0,00;2,63;0,00;0,00;0,00;0,00;0,00;0,00
15/03/2006;Barbecho / Sin cultivo;8,75;0,00;0,00;2,93;0,00;0,00;0,00;0,00;0,00;0,00
16/03/2006;Barbecho / Sin cultivo;8,90;0,00;0,00;2,79;0,00;0,00;0,00;0,00;0,00;0,00
17/03/2006;Barbecho / Sin cultivo;8,74;0,00;0,00;1,25;0,00;0,00;4,60;0,00;0,00;0,00
18/03/2006;Barbecho / Sin cultivo;8,49;0,00;0,00;1,63;0,00;0,00;13,60;0,00;0,00;0,00
19/03/2006;Barbecho / Sin cultivo;7,49;0,00;0,00;1,47;0,00;0,00;6,20;0,00;0,00;0,00
20/03/2006;Barbecho / Sin cultivo;6,65;0,00;0,00;1,39;0,00;0,00;7,00;0,00;0,00;0,00
21/03/2006;Barbecho / Sin cultivo;6,43;0,00;0,00;1,49;0,00;0,00;1,00;0,00;0,00;0,00
22/03/2006;Barbecho / Sin cultivo;5,90;0,00;0,00;2,05;0,00;0,00;0,00;0,00;0,00;0,00
23/03/2006;Barbecho / Sin cultivo;6,40;0,00;0,00;1,11;0,00;0,00;6,80;0,00;0,00;0,00
24/03/2006;Barbecho / Sin cultivo;7,28;0,00;0,00;2,32;0,00;0,00;1,80;0,00;0,00;0,00
25/03/2006;Barbecho / Sin cultivo;8,20;0,00;0,00;2,38;0,00;0,00;0,00;0,00;0,00;0,00
26/03/2006;Barbecho / Sin cultivo;9,64;0,00;0,00;3,26;0,00;0,00;0,80;0,00;0,00;0,00
27/03/2006;Barbecho / Sin cultivo;10,29;0,00;0,00;3,49;0,00;0,00;0,00;0,00;0,00;0,00
